AGE,SCHOOL TYPE,GENDER,CASTE,FAMILY INCOME,OCCUPATION,MARRIED(YES/NO),ACADEMIC MARKS,NO OF SIBLINGS,WORK(YES/NO),CLASS,LOCATION,DROPOUT
18,PVT,F,GEN,167491,OTHERS,NO,61,1,YES,11,RURAL,N
13,GOVT,M,OBC,79311,LABOUR,NO,72,5,YES,3,RURAL,Y
12,GOVT,M,SC,105086,LABOUR,NO,61,2,YES,12,RURAL,Y
15,PVT,M,GEN,108216,LABOUR,YES,78,2,NO,11,RURAL,Y
17,PVT,F,GEN,89175,BUSINESS,NO,88,2,NO,10,RURAL,N
12,GOVT,M,OBC,106156,FARMER,NO,61,4,YES,4,RURAL,Y
15,GOVT,M,OBC,122651,OTHERS,NO,56,4,YES,4,RURAL,Y
18,PVT,F,GEN,300000,BUSINESS,YES,89,2,NO,9,URBAN,N
13,GOVT,M,GEN,59000,LABOUR,NO,77,5,NO,3,RURAL,Y
11,GOVT,M,ST,70218,LABOUR,NO,55,4,YES,5,RURAL,Y
14,GOVT,F,SC,98705,LABOUR,NO,63,2,NO,3,URBAN,N
17,PVT,F,GEN,107627,TEACHER,NO,89,1,NO,11,RURAL,N
11,GOVT,M,ST,112741,FARMER,NO,58,3,YES,5,RURAL,Y
18,GOVT,F,GEN,112120,LABOUR,YES,76,4,NO,4,URBAN,Y
12,GOVT,M,OBC,95807,LABOUR,YES,65,4,NO,3,URBAN,Y
17,PVT,F,GEN,300000,ACCOUNTANT,NO,86,1,NO,9,URBAN,N
12,GOVT,M,OBC,59000,LABOUR,NO,59,4,YES,4,RURAL,Y
18,PVT,M,GEN,137526,OTHERS,NO,74,3,YES,10,RURAL,N
17,GOVT,M,GEN,105038,ACCOUNTANT,NO,83,1,NO,11,URBAN,N
18,GOVT,M,OBC,100865,OTHERS,NO,73,1,YES,5,RURAL,N
18,PVT,F,GEN,300000,OTHERS,YES,89,1,NO,9,URBAN,N
11,PVT,M,GEN,74254,LABOUR,NO,64,5,NO,3,RURAL,Y
17,GOVT,M,OBC,112446,FARMER,NO,74,1,YES,5,RURAL,Y
18,PVT,F,GEN,194275,ACCOUNTANT,YES,82,3,NO,8,URBAN,N
18,GOVT,F,SC,239650,LABOUR,NO,74,3,YES,5,URBAN,N
16,PVT,F,GEN,300000,TEACHER,NO,89,1,NO,8,URBAN,N
14,GOVT,M,SC,59000,OTHERS,NO,61,5,YES,5,RURAL,Y
18,GOVT,F,GEN,300000,LABOUR,NO,85,1,YES,10,RURAL,N
12,GOVT,M,GEN,151616,ACCOUNTANT,NO,59,3,YES,4,RURAL,Y
17,PVT,M,GEN,300000,BUSINESS,NO,89,2,NO,8,RURAL,N
18,PVT,F,GEN,300000,ACCOUNTANT,YES,89,1,NO,7,URBAN,N
15,PVT,F,GEN,123715,TEACHER,YES,89,2,NO,9,URBAN,N
10,GOVT,F,GEN,132294,LABOUR,NO,69,3,NO,3,URBAN,N
17,PVT,F,OBC,280559,BUSINESS,NO,85,1,NO,8,URBAN,N
18,PVT,F,GEN,300000,BUSINESS,NO,87,1,NO,9,URBAN,N
15,PVT,F,GEN,300000,ACCOUNTANT,YES,89,1,NO,8,URBAN,N
18,PVT,F,GEN,213109,ACCOUNTANT,YES,84,2,NO,9,URBAN,N
18,PVT,F,GEN,300000,LABOUR,NO,89,1,NO,11,RURAL,N
18,PVT,F,GEN,262803,ACCOUNTANT,NO,89,1,NO,10,URBAN,N
13,GOVT,M,OBC,122591,FARMER,NO,64,2,YES,4,RURAL,Y
12,GOVT,F,SC,59000,LABOUR,YES,74,3,YES,3,URBAN,N
18,PVT,F,GEN,300000,BUSINESS,NO,75,2,NO,9,URBAN,N
16,GOVT,M,SC,114972,TEACHER,NO,86,5,YES,4,RURAL,Y
18,GOVT,M,GEN,119218,LABOUR,NO,65,3,NO,4,RURAL,Y
16,GOVT,F,OBC,271248,ACCOUNTANT,NO,88,2,YES,10,URBAN,Y
18,GOVT,M,OBC,116114,OTHERS,NO,67,1,YES,10,RURAL,Y
16,PVT,F,GEN,300000,ACCOUNTANT,YES,85,2,NO,9,URBAN,N
17,PVT,F,GEN,300000,TEACHER,NO,63,2,NO,9,URBAN,N
12,GOVT,M,GEN,133318,FARMER,NO,64,4,YES,11,RURAL,Y
13,GOVT,M,GEN,112209,LABOUR,NO,61,5,YES,5,RURAL,Y
18,PVT,M,GEN,113830,OTHERS,YES,75,3,YES,4,RURAL,N
18,GOVT,M,OBC,69019,TEACHER,NO,62,4,NO,6,RURAL,Y
15,GOVT,F,GEN,101943,ACCOUNTANT,NO,59,3,YES,5,RURAL,Y
17,PVT,F,OBC,165432,OTHERS,NO,59,1,NO,10,RURAL,Y
16,GOVT,F,OBC,98714,LABOUR,NO,73,3,YES,5,RURAL,Y
15,PVT,F,GEN,286843,BUSINESS,NO,79,2,NO,9,URBAN,N
10,GOVT,F,GEN,119496,LABOUR,NO,76,5,NO,3,RURAL,N
18,PVT,F,GEN,126514,OTHERS,YES,89,1,NO,9,URBAN,N
15,PVT,F,GEN,238437,TEACHER,YES,63,2,NO,9,URBAN,Y
13,GOVT,M,SC,85715,FARMER,NO,60,2,YES,4,RURAL,Y
12,GOVT,M,ST,104956,LABOUR,YES,72,3,YES,3,RURAL,Y
15,GOVT,M,OBC,123010,OTHERS,YES,75,4,YES,3,RURAL,Y
18,PVT,F,GEN,68890,LABOUR,YES,62,3,NO,9,URBAN,Y
18,PVT,F,GEN,247230,BUSINESS,YES,84,1,NO,8,URBAN,N
12,GOVT,M,OBC,86001,LABOUR,NO,55,5,NO,3,RURAL,Y
14,GOVT,M,GEN,90066,LABOUR,NO,62,5,YES,4,URBAN,Y
18,GOVT,M,OBC,134979,BUSINESS,NO,55,1,YES,5,RURAL,N
10,GOVT,M,OBC,59000,FARMER,NO,61,5,YES,4,RURAL,Y
17,PVT,F,GEN,200952,ACCOUNTANT,NO,87,1,NO,10,RURAL,N
9,GOVT,M,SC,59000,LABOUR,YES,55,5,YES,3,RURAL,Y
15,GOVT,F,SC,63029,LABOUR,NO,74,5,NO,3,URBAN,N
18,PVT,F,GEN,300000,OTHERS,NO,89,1,NO,9,URBAN,N
15,PVT,F,GEN,118695,TEACHER,NO,78,3,NO,10,RURAL,N
10,GOVT,F,GEN,99014,OTHERS,NO,66,1,YES,5,RURAL,Y
12,GOVT,M,SC,108518,OTHERS,NO,76,4,NO,4,RURAL,Y
15,PVT,F,OBC,300000,FARMER,NO,77,2,NO,11,RURAL,N
17,PVT,F,GEN,278291,ACCOUNTANT,YES,86,1,NO,9,URBAN,N
18,PVT,F,GEN,231765,ACCOUNTANT,NO,89,1,NO,9,URBAN,N
18,PVT,M,GEN,186770,BUSINESS,YES,89,1,NO,9,URBAN,N
18,GOVT,M,GEN,72094,OTHERS,NO,61,1,YES,9,RURAL,N
17,GOVT,M,GEN,126555,ACCOUNTANT,NO,89,1,NO,11,RURAL,Y
18,GOVT,M,GEN,231110,ACCOUNTANT,YES,85,2,NO,10,URBAN,Y
18,PVT,F,GEN,178875,TEACHER,NO,86,2,NO,9,RURAL,N
13,GOVT,M,OBC,77438,FARMER,NO,58,2,YES,4,RURAL,Y
18,GOVT,F,SC,104376,FARMER,NO,78,1,NO,9,URBAN,N
17,PVT,F,GEN,248999,ACCOUNTANT,NO,80,1,NO,10,RURAL,N
11,PVT,F,GEN,117416,OTHERS,NO,81,1,NO,9,URBAN,N
17,PVT,F,GEN,245304,TEACHER,NO,84,2,NO,9,URBAN,N
11,GOVT,M,ST,59000,LABOUR,NO,62,5,NO,4,RURAL,Y
15,GOVT,M,GEN,109136,TEACHER,YES,62,2,NO,3,RURAL,Y
17,PVT,F,GEN,127647,ACCOUNTANT,NO,83,1,NO,11,RURAL,N
17,PVT,F,GEN,300000,BUSINESS,NO,84,1,NO,8,RURAL,N
14,GOVT,F,GEN,89364,OTHERS,YES,64,4,NO,4,RURAL,Y
18,PVT,F,GEN,300000,ACCOUNTANT,NO,89,2,NO,8,RURAL,N
13,GOVT,M,SC,59000,LABOUR,NO,56,5,YES,3,RURAL,Y
12,GOVT,M,GEN,104249,FARMER,NO,66,5,YES,3,RURAL,Y
14,GOVT,M,OBC,94017,FARMER,NO,55,4,YES,4,RURAL,Y
18,PVT,F,GEN,233059,ACCOUNTANT,NO,89,1,NO,10,URBAN,N
18,PVT,M,GEN,219944,OTHERS,YES,89,2,NO,9,RURAL,N
12,GOVT,M,SC,100579,FARMER,NO,76,4,YES,5,RURAL,Y
11,GOVT,M,OBC,87055,LABOUR,NO,55,4,NO,3,RURAL,Y
18,PVT,F,GEN,276590,BUSINESS,YES,83,1,NO,8,URBAN,N
14,GOVT,M,SC,59000,LABOUR,NO,57,5,YES,4,RURAL,Y
18,PVT,F,GEN,300000,TEACHER,YES,82,2,NO,9,URBAN,N
17,PVT,F,GEN,208974,OTHERS,YES,89,2,NO,9,URBAN,N
18,PVT,F,GEN,271689,ACCOUNTANT,YES,84,2,YES,9,URBAN,N
14,GOVT,M,GEN,117582,LABOUR,NO,76,3,YES,5,RURAL,N
17,PVT,F,GEN,263737,ACCOUNTANT,YES,89,3,NO,8,URBAN,N
12,GOVT,M,OBC,90125,LABOUR,NO,64,3,YES,4,RURAL,Y
12,GOVT,M,GEN,118577,LABOUR,NO,62,2,YES,4,RURAL,Y
13,GOVT,M,GEN,59000,FARMER,NO,62,4,YES,3,URBAN,Y
13,GOVT,M,OBC,59000,LABOUR,NO,62,5,YES,4,RURAL,Y
15,PVT,M,GEN,100650,LABOUR,NO,74,3,YES,5,RURAL,N
18,PVT,F,GEN,63502,ACCOUNTANT,NO,89,2,NO,9,RURAL,N
14,GOVT,M,GEN,85407,BUSINESS,NO,75,3,NO,3,RURAL,Y
14,GOVT,M,GEN,123303,LABOUR,NO,75,4,YES,4,RURAL,Y
17,PVT,F,GEN,137432,ACCOUNTANT,NO,86,1,NO,10,URBAN,N
12,GOVT,F,SC,97458,OTHERS,NO,63,2,YES,4,URBAN,N
10,PVT,F,GEN,81647,TEACHER,YES,89,2,NO,9,URBAN,N
12,GOVT,M,ST,59000,LABOUR,NO,57,5,YES,3,RURAL,Y
12,GOVT,M,OBC,127187,LABOUR,NO,59,3,YES,5,RURAL,Y
17,PVT,F,GEN,300000,BUSINESS,NO,88,2,NO,9,URBAN,N
9,GOVT,M,SC,59000,LABOUR,NO,55,5,YES,5,RURAL,Y
12,GOVT,M,OBC,59000,LABOUR,NO,67,3,YES,4,RURAL,Y
17,PVT,F,GEN,247456,BUSINESS,NO,86,1,NO,10,URBAN,N
15,PVT,F,GEN,264775,BUSINESS,NO,88,1,NO,9,RURAL,N
18,PVT,F,GEN,300000,ACCOUNTANT,NO,89,1,NO,11,URBAN,N
12,GOVT,M,SC,101796,LABOUR,NO,74,5,NO,4,RURAL,Y
18,PVT,M,GEN,300000,ACCOUNTANT,NO,89,1,NO,9,URBAN,N
18,PVT,F,OBC,275111,ACCOUNTANT,NO,60,1,YES,10,RURAL,N
16,PVT,F,GEN,300000,BUSINESS,NO,89,2,NO,8,URBAN,N
16,PVT,F,GEN,300000,ACCOUNTANT,NO,89,2,YES,10,RURAL,N
18,PVT,F,GEN,135123,ACCOUNTANT,YES,88,1,NO,9,URBAN,N
18,GOVT,F,SC,293746,LABOUR,NO,56,2,NO,10,URBAN,N
11,PVT,F,GEN,204398,OTHERS,YES,58,4,NO,10,RURAL,Y
13,PVT,M,OBC,111944,TEACHER,NO,73,4,NO,5,URBAN,N
18,PVT,F,GEN,300000,ACCOUNTANT,YES,78,1,NO,10,URBAN,N
10,GOVT,M,GEN,132025,LABOUR,YES,76,5,NO,3,RURAL,N
18,PVT,F,GEN,294773,ACCOUNTANT,YES,89,3,NO,8,URBAN,N
12,GOVT,M,SC,105818,LABOUR,NO,61,4,YES,9,RURAL,Y
18,GOVT,M,OBC,108400,ACCOUNTANT,NO,74,1,YES,4,RURAL,Y
18,PVT,F,GEN,113470,OTHERS,YES,89,1,NO,9,RURAL,N
10,GOVT,M,OBC,120257,FARMER,NO,60,5,NO,3,RURAL,Y
11,GOVT,M,GEN,118111,FARMER,NO,75,4,NO,4,RURAL,Y
16,GOVT,M,SC,63384,OTHERS,NO,65,2,YES,12,RURAL,N
18,PVT,F,GEN,162061,ACCOUNTANT,NO,65,1,YES,10,RURAL,N
17,GOVT,F,OBC,132576,LABOUR,NO,55,1,YES,4,RURAL,N
17,PVT,F,GEN,164953,ACCOUNTANT,NO,88,2,NO,8,URBAN,Y
15,GOVT,F,OBC,263870,LABOUR,NO,64,4,YES,3,URBAN,N
9,PVT,M,ST,81306,TEACHER,YES,65,5,NO,3,URBAN,Y
11,PVT,M,SC,70116,LABOUR,NO,64,5,YES,4,RURAL,Y
16,GOVT,M,GEN,135300,OTHERS,NO,58,2,YES,4,RURAL,N
15,GOVT,M,GEN,113469,BUSINESS,NO,77,4,YES,4,RURAL,N
16,PVT,F,GEN,300000,BUSINESS,YES,89,2,NO,8,URBAN,N
17,PVT,F,GEN,285675,ACCOUNTANT,NO,84,2,NO,10,RURAL,N
18,GOVT,F,GEN,188494,ACCOUNTANT,YES,87,2,NO,8,URBAN,Y
14,GOVT,M,SC,67218,FARMER,NO,61,4,YES,5,RURAL,Y
13,GOVT,M,ST,100829,LABOUR,NO,74,5,NO,3,URBAN,Y
16,GOVT,M,OBC,89422,ACCOUNTANT,YES,57,1,NO,3,RURAL,Y
17,GOVT,M,OBC,110136,TEACHER,NO,73,3,YES,5,RURAL,Y
18,PVT,F,GEN,300000,BUSINESS,NO,84,2,NO,9,URBAN,N
15,GOVT,M,OBC,85059,LABOUR,YES,63,5,NO,3,RURAL,Y
15,GOVT,M,SC,59000,LABOUR,YES,60,5,YES,3,RURAL,Y
14,GOVT,M,OBC,86295,FARMER,NO,65,5,YES,3,RURAL,Y
17,PVT,F,GEN,300000,BUSINESS,NO,89,2,NO,8,URBAN,N
15,GOVT,M,SC,64424,LABOUR,YES,55,4,YES,4,RURAL,Y
9,GOVT,M,OBC,67730,TEACHER,NO,56,3,YES,5,RURAL,Y
12,GOVT,M,OBC,59000,OTHERS,YES,63,5,YES,4,RURAL,Y
11,GOVT,M,GEN,106237,TEACHER,NO,62,1,YES,11,RURAL,Y
18,PVT,F,GEN,123506,BUSINESS,YES,77,4,NO,10,URBAN,N
15,GOVT,M,OBC,103184,FARMER,NO,56,2,YES,4,RURAL,Y
14,GOVT,M,GEN,121125,LABOUR,NO,67,2,YES,5,RURAL,Y
18,GOVT,F,OBC,108740,LABOUR,NO,63,1,NO,9,RURAL,N
15,GOVT,M,OBC,64831,FARMER,NO,62,4,YES,5,RURAL,Y
16,GOVT,M,OBC,127127,FARMER,NO,66,1,YES,5,RURAL,Y
15,PVT,F,GEN,182188,ACCOUNTANT,NO,87,1,NO,8,URBAN,N
15,PVT,F,GEN,144659,ACCOUNTANT,NO,89,1,NO,10,RURAL,N
18,PVT,F,GEN,93989,BUSINESS,YES,85,1,NO,8,RURAL,N
18,PVT,M,GEN,178818,FARMER,YES,80,2,NO,10,URBAN,Y
13,GOVT,M,SC,127108,LABOUR,NO,66,4,YES,5,RURAL,N
18,GOVT,F,GEN,85802,LABOUR,NO,79,2,NO,4,RURAL,N
17,PVT,F,GEN,279401,OTHERS,NO,88,1,YES,12,RURAL,N
15,PVT,M,GEN,300000,BUSINESS,NO,89,1,NO,8,URBAN,N
17,PVT,F,GEN,298902,ACCOUNTANT,NO,89,1,NO,9,URBAN,N
11,GOVT,M,GEN,110247,LABOUR,NO,59,1,NO,3,RURAL,Y
17,PVT,M,OBC,202982,OTHERS,NO,83,2,YES,11,URBAN,N
17,PVT,F,OBC,233426,ACCOUNTANT,NO,88,1,YES,11,RURAL,N
11,GOVT,M,GEN,59000,FARMER,NO,70,4,YES,3,RURAL,Y
12,GOVT,M,GEN,144759,OTHERS,NO,77,3,NO,3,RURAL,Y
13,GOVT,M,SC,260325,FARMER,YES,84,1,YES,11,RURAL,N
17,PVT,F,GEN,237414,ACCOUNTANT,YES,88,2,NO,9,URBAN,N
13,GOVT,M,OBC,74136,LABOUR,NO,69,4,YES,4,RURAL,Y
18,GOVT,M,OBC,114260,OTHERS,NO,60,1,YES,11,RURAL,Y
15,GOVT,F,GEN,101108,ACCOUNTANT,NO,89,2,NO,3,RURAL,N
17,PVT,F,GEN,246580,BUSINESS,NO,89,2,NO,3,URBAN,N
17,GOVT,F,SC,149307,TEACHER,NO,61,2,YES,4,RURAL,Y
14,GOVT,M,OBC,142971,LABOUR,NO,56,4,YES,3,RURAL,Y
18,PVT,F,GEN,121502,ACCOUNTANT,YES,60,1,NO,9,URBAN,Y
17,PVT,M,OBC,211185,BUSINESS,NO,89,2,NO,8,URBAN,N
17,PVT,F,GEN,239415,ACCOUNTANT,NO,89,2,NO,7,RURAL,N
18,GOVT,F,GEN,105507,BUSINESS,YES,76,1,NO,9,URBAN,N
18,PVT,F,GEN,133942,ACCOUNTANT,YES,88,1,NO,10,URBAN,N
12,GOVT,M,SC,85327,LABOUR,NO,55,4,NO,4,RURAL,Y
11,GOVT,M,OBC,64488,FARMER,NO,56,3,YES,4,RURAL,Y
17,PVT,F,GEN,300000,ACCOUNTANT,NO,89,1,NO,10,URBAN,N
13,GOVT,M,SC,77419,FARMER,YES,55,5,YES,4,RURAL,Y
16,PVT,F,GEN,260790,ACCOUNTANT,YES,77,2,NO,8,URBAN,N
15,GOVT,M,GEN,128066,BUSINESS,YES,75,2,NO,10,URBAN,Y
16,GOVT,F,OBC,119957,OTHERS,YES,71,4,NO,4,RURAL,Y
18,PVT,F,SC,300000,OTHERS,NO,89,2,NO,7,URBAN,N
15,PVT,F,GEN,300000,ACCOUNTANT,NO,87,1,NO,10,URBAN,N
14,GOVT,M,OBC,119828,TEACHER,NO,74,2,YES,3,RURAL,Y
14,GOVT,M,OBC,74340,OTHERS,NO,62,4,YES,3,RURAL,Y
18,GOVT,F,GEN,111134,ACCOUNTANT,NO,74,1,NO,10,URBAN,Y
11,GOVT,F,GEN,149172,ACCOUNTANT,NO,84,1,YES,3,RURAL,Y
18,PVT,M,GEN,201070,BUSINESS,YES,86,1,NO,10,URBAN,N
13,GOVT,M,GEN,85219,LABOUR,NO,74,4,NO,4,RURAL,Y
17,PVT,F,GEN,300000,BUSINESS,NO,89,1,NO,12,URBAN,N
17,PVT,F,GEN,300000,ACCOUNTANT,NO,89,1,NO,10,URBAN,N
17,PVT,F,GEN,300000,BUSINESS,NO,87,1,NO,8,RURAL,N
17,PVT,F,GEN,109525,ACCOUNTANT,NO,64,2,NO,11,RURAL,N
17,GOVT,M,GEN,68559,OTHERS,NO,61,1,NO,9,RURAL,Y
18,PVT,F,GEN,146421,LABOUR,NO,89,2,NO,10,RURAL,N
12,GOVT,M,ST,84489,LABOUR,NO,74,5,NO,3,RURAL,Y
17,PVT,F,GEN,300000,BUSINESS,YES,89,2,NO,10,URBAN,N
15,GOVT,M,SC,64350,LABOUR,NO,61,4,YES,4,RURAL,Y
12,GOVT,M,GEN,131992,OTHERS,NO,65,2,NO,4,RURAL,Y
18,PVT,F,GEN,300000,ACCOUNTANT,NO,89,1,NO,8,URBAN,N
12,GOVT,M,GEN,75410,TEACHER,YES,55,4,NO,4,RURAL,Y
12,GOVT,M,ST,97109,BUSINESS,NO,66,3,NO,3,URBAN,Y
18,GOVT,F,OBC,238364,OTHERS,YES,65,2,NO,11,RURAL,N
16,GOVT,F,GEN,134290,ACCOUNTANT,NO,84,2,NO,9,URBAN,N
17,PVT,F,GEN,277316,ACCOUNTANT,YES,86,1,NO,7,URBAN,N
12,GOVT,F,GEN,123648,LABOUR,NO,64,5,NO,3,URBAN,Y
18,GOVT,M,GEN,300000,ACCOUNTANT,NO,86,1,NO,7,RURAL,N
17,PVT,F,GEN,300000,ACCOUNTANT,NO,87,1,NO,10,URBAN,N
17,PVT,F,GEN,245822,ACCOUNTANT,NO,89,1,NO,9,URBAN,N
18,PVT,M,GEN,251354,ACCOUNTANT,NO,89,2,NO,10,URBAN,N
18,PVT,F,GEN,180380,ACCOUNTANT,NO,58,1,NO,10,URBAN,N
18,PVT,F,GEN,186661,BUSINESS,NO,72,1,NO,9,URBAN,N
13,GOVT,F,SC,95478,LABOUR,NO,62,4,YES,3,URBAN,N
10,PVT,F,GEN,110994,TEACHER,NO,75,2,YES,3,URBAN,N
15,GOVT,M,OBC,112143,OTHERS,NO,55,2,YES,5,RURAL,Y
12,GOVT,M,ST,110032,TEACHER,NO,55,4,YES,3,RURAL,Y
18,PVT,F,GEN,235322,ACCOUNTANT,NO,62,1,YES,9,RURAL,N
14,GOVT,M,ST,92278,OTHERS,NO,60,4,YES,4,RURAL,Y
18,PVT,F,GEN,300000,ACCOUNTANT,YES,89,1,NO,8,RURAL,N
11,GOVT,M,GEN,172147,FARMER,YES,67,1,YES,4,RURAL,Y
14,GOVT,M,OBC,98788,FARMER,NO,59,4,YES,4,RURAL,Y
12,GOVT,M,GEN,85830,LABOUR,YES,55,2,NO,3,URBAN,N
15,GOVT,M,GEN,117408,LABOUR,NO,72,4,NO,4,RURAL,Y
16,PVT,F,GEN,106111,ACCOUNTANT,YES,86,1,NO,9,URBAN,N
16,GOVT,M,GEN,131827,TEACHER,NO,74,2,NO,4,RURAL,Y
17,GOVT,F,GEN,124751,LABOUR,YES,73,2,NO,9,URBAN,Y
15,GOVT,M,OBC,151568,LABOUR,NO,78,1,YES,4,URBAN,Y
17,PVT,F,GEN,297152,ACCOUNTANT,YES,86,1,NO,10,URBAN,N
18,PVT,F,GEN,300000,BUSINESS,NO,76,2,NO,9,URBAN,N
14,GOVT,M,SC,59000,LABOUR,NO,55,5,YES,3,RURAL,Y
13,PVT,M,ST,137320,TEACHER,NO,55,4,NO,3,RURAL,Y
14,GOVT,F,GEN,132792,OTHERS,NO,68,1,NO,3,RURAL,Y
11,GOVT,M,OBC,77971,FARMER,NO,74,4,YES,4,RURAL,Y
18,GOVT,M,GEN,135771,LABOUR,NO,66,1,YES,3,RURAL,Y
18,GOVT,F,GEN,108350,ACCOUNTANT,NO,89,1,NO,11,RURAL,N
18,PVT,F,GEN,225332,BUSINESS,NO,85,2,NO,11,URBAN,N
15,GOVT,M,SC,59000,LABOUR,NO,55,3,YES,3,RURAL,Y
18,PVT,F,GEN,148372,ACCOUNTANT,NO,88,1,YES,10,RURAL,N
17,PVT,F,GEN,272993,TEACHER,YES,67,2,NO,9,URBAN,N
12,GOVT,M,ST,100104,TEACHER,NO,60,3,NO,4,RURAL,N
10,GOVT,F,GEN,128383,LABOUR,YES,62,4,NO,3,RURAL,Y
16,GOVT,F,GEN,86609,ACCOUNTANT,NO,61,1,NO,8,RURAL,Y
16,PVT,F,GEN,210175,BUSINESS,NO,89,1,NO,11,RURAL,N
15,GOVT,M,OBC,61380,LABOUR,YES,78,4,YES,4,RURAL,Y
14,GOVT,M,SC,59000,LABOUR,NO,76,3,YES,3,RURAL,Y
12,PVT,F,GEN,184276,TEACHER,YES,70,2,NO,9,URBAN,N
12,GOVT,M,GEN,92110,OTHERS,NO,61,1,NO,4,RURAL,Y
11,GOVT,F,GEN,108365,LABOUR,NO,72,3,YES,4,RURAL,Y
17,PVT,F,GEN,193785,OTHERS,NO,89,1,NO,10,RURAL,N
17,GOVT,M,OBC,99952,LABOUR,NO,62,3,YES,4,RURAL,Y
14,GOVT,M,SC,76536,FARMER,NO,61,3,YES,4,RURAL,Y
18,GOVT,M,GEN,139829,LABOUR,NO,59,1,NO,11,RURAL,Y
17,PVT,M,GEN,300000,ACCOUNTANT,NO,88,2,NO,8,URBAN,N
16,PVT,F,GEN,254569,ACCOUNTANT,NO,89,2,NO,8,URBAN,N
12,GOVT,F,GEN,129030,LABOUR,NO,65,1,YES,11,RURAL,N
13,GOVT,M,ST,59000,LABOUR,NO,56,5,YES,3,RURAL,Y
18,GOVT,M,GEN,300000,ACCOUNTANT,NO,86,1,YES,12,RURAL,Y
16,GOVT,F,GEN,262937,ACCOUNTANT,NO,89,1,NO,9,URBAN,N
15,GOVT,M,OBC,59000,LABOUR,YES,65,3,YES,3,RURAL,Y
18,PVT,F,GEN,217528,BUSINESS,NO,88,1,NO,11,URBAN,N
15,GOVT,F,SC,93829,LABOUR,NO,76,4,NO,3,URBAN,N
10,PVT,F,GEN,112310,OTHERS,NO,77,1,NO,11,RURAL,N
18,GOVT,M,GEN,205197,TEACHER,NO,56,1,YES,10,RURAL,N
16,PVT,F,GEN,200667,ACCOUNTANT,NO,88,1,NO,11,RURAL,N
15,PVT,F,GEN,103896,ACCOUNTANT,YES,79,1,NO,9,URBAN,N
10,GOVT,M,GEN,95342,LABOUR,YES,72,3,NO,3,URBAN,Y
12,GOVT,M,OBC,83434,OTHERS,NO,61,3,YES,4,RURAL,Y
17,PVT,F,GEN,116640,LABOUR,NO,89,2,NO,9,RURAL,N
18,PVT,F,GEN,123815,BUSINESS,NO,60,2,YES,4,RURAL,Y
17,GOVT,F,SC,108551,LABOUR,YES,63,5,NO,3,URBAN,Y
12,GOVT,M,SC,86682,LABOUR,NO,65,5,YES,4,RURAL,N
11,GOVT,M,OBC,117507,FARMER,NO,63,1,YES,5,RURAL,Y
12,GOVT,M,GEN,97501,LABOUR,YES,73,5,NO,3,RURAL,Y
18,GOVT,F,GEN,103563,ACCOUNTANT,YES,84,2,NO,3,URBAN,N
12,PVT,M,GEN,59000,TEACHER,NO,75,4,NO,4,RURAL,Y
17,PVT,F,GEN,248912,BUSINESS,YES,89,1,NO,10,URBAN,N
18,PVT,F,GEN,300000,ACCOUNTANT,NO,75,2,NO,9,URBAN,N
16,GOVT,F,GEN,146427,LABOUR,NO,75,3,NO,8,URBAN,Y
17,PVT,F,SC,300000,TEACHER,NO,77,1,NO,11,RURAL,N
16,PVT,M,GEN,300000,OTHERS,NO,67,2,YES,10,RURAL,N
12,GOVT,M,SC,81661,LABOUR,NO,58,4,YES,3,RURAL,Y
18,PVT,F,GEN,143587,TEACHER,NO,84,1,NO,9,RURAL,N
17,PVT,M,GEN,131343,BUSINESS,YES,89,2,NO,8,URBAN,N
11,PVT,M,OBC,59000,ACCOUNTANT,YES,63,5,YES,3,RURAL,Y
13,GOVT,F,SC,59000,FARMER,YES,75,4,YES,4,RURAL,Y
17,PVT,F,GEN,284245,ACCOUNTANT,NO,86,1,NO,10,RURAL,N
17,PVT,M,GEN,300000,ACCOUNTANT,NO,89,2,NO,7,RURAL,N
18,GOVT,M,OBC,115603,LABOUR,NO,61,2,YES,11,RURAL,N
16,PVT,F,GEN,281979,BUSINESS,NO,89,2,NO,9,URBAN,N
12,GOVT,F,GEN,92564,LABOUR,YES,76,3,NO,3,URBAN,Y
10,GOVT,M,GEN,106735,FARMER,NO,75,2,NO,4,URBAN,Y
12,GOVT,F,SC,59000,LABOUR,NO,73,4,YES,4,URBAN,N
18,PVT,F,GEN,300000,OTHERS,NO,62,1,NO,9,URBAN,N
12,GOVT,M,ST,59000,TEACHER,NO,79,5,NO,3,RURAL,Y
14,GOVT,M,OBC,136542,FARMER,NO,62,3,YES,4,RURAL,Y
16,GOVT,F,GEN,124635,LABOUR,NO,89,4,YES,10,URBAN,N
18,PVT,M,GEN,221263,BUSINESS,YES,79,1,YES,12,URBAN,N
14,GOVT,M,SC,95345,OTHERS,NO,72,4,YES,4,RURAL,Y
14,GOVT,M,OBC,65613,LABOUR,NO,58,4,YES,3,RURAL,Y
9,GOVT,M,OBC,92778,LABOUR,YES,55,4,YES,3,RURAL,Y
18,PVT,F,GEN,289270,ACCOUNTANT,YES,85,1,NO,8,URBAN,N
16,GOVT,M,ST,59000,LABOUR,NO,65,5,YES,4,RURAL,Y
18,GOVT,F,OBC,109889,ACCOUNTANT,NO,61,1,YES,10,RURAL,Y
